"Application_ID","GEO_region","Age","Job_type","Marital_status","Home_status","Car_status","Household_children","Monthly_Income","Monthly_Spendings","Credit_purpose","Credit_amount","Number_of_installments","NotionalValue_t0","NotionalValue_lag1","NotionalValue_lag2","NotionalValue_lag3","NotionalValue_lag4","NotionalValue_lag5","NotionalValue_lag6","NotionalValue_lag7","NotionalValue_lag8","NotionalValue_lag9","NotionalValue_lag10","NotionalValue_lag11","NotionalValue_lag12","DPD_t0","DPD_lag1","DPD_lag2","DPD_lag3","DPD_lag4","DPD_lag5","DPD_lag6","DPD_lag7","DPD_lag8","DPD_lag9","DPD_lag10","DPD_lag11","DPD_lag12","NotionalOverdue_t0","NotionalOverdue_lag1","NotionalOverdue_lag2","NotionalOverdue_lag3","NotionalOverdue_lag4","NotionalOverdue_lag5","NotionalOverdue_lag6","NotionalOverdue_lag7","NotionalOverdue_lag8","NotionalOverdue_lag9","NotionalOverdue_lag10","NotionalOverdue_lag11","NotionalOverdue_lag12","DefFlag"
"CCC20000145",4,59,"Retired","Maried","Owner","Owner",3,1706,980,"Holidays",1308,12,146397.197078053,146397.197078053,147727.284916659,148285.718299872,149585.574409954,149585.574409954,149585.574409954,149585.574409954,156473.867579047,156482.038071058,157897.926795596,157897.926795596,160122.09968004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000146",9,66,"Retired","Widowed","Owner","No",0,317,80,"Holidays",3540,12,1038.39265637855,1039.94131457554,1136.72568519669,1136.72568519669,1136.72568519669,1138.52702768797,1211.19989512919,1296.35651636001,1451.11419500814,1491.15526282152,1491.15526282152,1555.47902966064,1696.91546359796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000148",44,51,"Entrepreneur","Maried","Owner","Owner",0,9546,1000,"White-goods",2376,12,3144.98933224271,3424.74761927234,3620.5777397035,3620.5777397035,4638.02798057652,4638.02798057652,4638.02798057652,4638.02798057652,4937.48586736751,5033.6643302507,5033.6643302507,6700.95358845034,6922.34224358468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.8537649553492,0,0,0,0,0,0,0,0,0
"CCC20000149",1,58,"Retired","Maried","Owner","Owner",1,2739,1220,"White-goods",1836,12,11196.4201903853,11196.4201903853,11562.6165919483,11695.5842021474,11948.6377844872,11948.6377844872,12367.9270391546,12390.0214821821,12390.0214821821,12866.4670307939,12866.4670307939,13214.3964136195,13375.039467502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000152",114,49,"Full-time","Maried","Owner","Owner",1,3667,1600,"Other",2364,12,1721.79176762023,1721.79176762023,2111.11589890796,2111.11589890796,3441.98702787355,4054.53013663085,4054.53013663085,5758.42055493992,5784.41081083626,7220.59289968862,7630.80140206537,7630.80140206537,8762.49260086864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0673092317504,0,0,0,0,0,0,0,0
"CCC20000153",86,65,"Retired","Divorced","Owner","Owner",0,2058,820,"White-goods",3612,12,31279.438396759,31279.438396759,31279.438396759,31732.5409005317,31732.5409005317,31873.9675431803,32531.9147970208,33445.915589304,33445.915589304,33445.915589304,33445.915589304,34583.0782897553,34583.0782897553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000154",29,66,"Retired","Divorced","Owner","Owner",0,510,340,"White-goods",2328,12,289519.972073644,289519.972073644,292451.414261404,292451.414261404,292451.414261404,297913.673384242,297913.673384242,297913.673384242,297913.673384242,297913.673384242,306210.912600892,310884.291547353,319315.611228113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,818.203028288529,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000155",108,60,"Entrepreneur","Maried","Owner","Owner",0,5646,2200,"Holidays",3756,12,7242.19058538061,7426.67844482038,7427.47384481815,7427.47384481815,7650.07548417843,7715.3893561481,7724.61613951998,7724.61613951998,7734.94567405285,7851.59792911217,7904.99196944336,7904.99196944336,7959.46945137315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0104343166762,0,0,0,0,0,0
"CCC20000156",178,57,"Entrepreneur","Maried","Owner","Owner",2,5182,1580,"White-goods",1224,12,45204.6628115733,45204.6628115733,45204.6628115733,45929.296513216,45929.296513216,46688.448050916,47258.8354028416,47258.8354028416,48175.8466262133,48175.8466262133,48642.2943588399,49225.8962045614,49225.8962045614,13,0,0,0,0,0,0,0,0,0,0,0,0,413.716579133559,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000157",44,51,"Full-time","Maried","Owner","Owner",0,2222,1380,"Makeover",3324,12,122154.249602048,123906.773265037,123906.773265037,123906.773265037,123906.773265037,123906.773265037,123906.773265037,124451.371748073,124451.371748073,124451.371748073,124451.371748073,125961.332092213,126847.496048984,28,31,0,60,32,3,0,0,0,0,0,0,0,3120.80681268593,1590.81616352354,0,2488.56283651783,1936.8455666346,1241.39277502878,0,0,0,0,0,0,0,0
"CCC20000158",179,49,"Full-time","Maried","Owner","Owner",1,1845,740,"Holidays",14856,24,33615.0796631519,33615.0796631519,36596.4731223476,40039.0690305137,40039.0690305137,40039.0690305137,47650.0928304937,49274.562435809,49274.562435809,50893.5835881745,50893.5835881745,54468.9376531812,56993.1001548238,7,10,8,42,11,10,12,39,8,0,35,10,0,2502.76019081938,2197.97820740833,1920.88049578516,4044.48394037882,2184.95820057194,2480.38202294598,2422.6700635213,1134.26842534375,2321.5729333832,0,1707.93725125257,2239.8698258333,0,0
"CCC20000159",4,46,"Full-time","Maried","Rental","No",0,1864,280,"Holidays",7728,24,1948.695357329,1948.695357329,1948.695357329,1948.695357329,1948.695357329,1948.695357329,1948.695357329,2848.36206219055,3638.46427767464,4268.08817068833,4268.08817068833,4268.08817068833,4268.08817068833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000161",44,60,"Retired","Maried","Owner","Owner",1,973,480,"Other",3192,12,28463.3228448932,28463.3228448932,28858.5894759022,28858.5894759022,29310.1176147742,29310.1176147742,29310.1176147742,29310.1176147742,29404.8176970405,29431.2138200115,29511.5916399614,30565.0059784668,30649.4456249724,0,0,0,0,47,21,0,0,0,54,23,109,78,0,0,0,0,343.526705284141,0,0,0,0,879.156214781873,331.039330967886,1605.37864431744,1371.60385680096,0
"CCC20000162",1,60,"Retired","Maried","Owner","Owner",1,1208,580,"Holidays",3864,24,51312.9512947154,51312.9512947154,51819.6265765037,51819.6265765037,52952.7389354297,53401.5832488606,53401.5832488606,54102.7247438063,54102.7247438063,54102.7247438063,54919.8862995749,54954.2862675671,55332.1126624906,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,146.161332062516,0,0,0,0,0,0,146.161332062516,1
"CCC20000163",15,45,"Full-time","Maried","Owner","Owner",1,1952,640,"Holidays",9144,36,10366.9593965323,10484.8250529914,10484.8250529914,10948.0566829261,10948.0566829261,11336.9718398012,11515.5078824769,11721.6114509088,11743.5853226954,12153.5992714139,12362.0121567369,12670.5018474248,12670.5018474248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000164",146,39,"Full-time","Maried","Owner","No",1,2305,800,"White-goods",2304,24,60711.2492215892,60711.2492215892,60896.468627713,61755.4289545481,62046.1569013851,62046.1569013851,63180.3964818639,63201.8768295396,64319.1163312806,64319.1163312806,65366.781143202,65683.8501257931,67450.0771092954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000165",53,58,"Retired","Divorced","Owner","No",0,2178,580,"White-goods",1476,12,8004.83016575633,9337.58192331222,9337.58192331222,9489.15404290691,10427.7366814979,11507.6264472922,11522.3866501701,11908.6939999333,12170.4931754221,12170.4931754221,12170.4931754221,12667.4681311777,12752.5978812948,29,44,17,0,0,0,42,13,0,0,0,0,0,1230.80963349238,1104.09974919892,744.491991113766,0,0,0,366.759172716796,817.450195467396,0,0,0,0,0,0
"CCC20000166",142,44,"Full-time","Divorced","Owner","Owner",0,2128,1040,"Holidays",9972,36,1156.95281668901,1268.6399079621,1302.43389482426,1302.43389482426,2001.80363323266,2397.26059180405,2397.26059180405,2627.22938500961,2627.22938500961,2627.22938500961,3174.13539638269,3479.21406594905,3530.70880607413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000167",122,72,"Retired","Divorced","Owner","Owner",0,550,200,"Holidays",3924,12,64075.900161716,65629.6018899761,65629.6018899761,65629.6018899761,67706.8164017077,67706.8164017077,67706.8164017077,71113.827418979,72625.1169737219,72627.8205683249,72627.8205683249,78522.5338066744,80325.3479912916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000169",129,70,"Retired","Divorced","Owner","Owner",0,1791,760,"Other",1752,12,1773.17197642366,2498.52887567069,2498.52887567069,2498.52887567069,2498.52887567069,2999.22639486522,4138.04145464962,5007.92983398848,5451.14971680295,5853.82374451693,5853.82374451693,6551.37416990153,8335.99208746948,0,0,2,8,0,7,0,7,0,0,0,0,4,0,0,409.797738281136,446.460753070866,0,443.051749229472,0,510.00702609513,0,0,0,0,537.903452443122,1
"CCC20000171",14,75,"Retired","Divorced","Owner","Owner",0,570,320,"White-goods",3132,12,19298.8936519131,19298.8936519131,19298.8936519131,19298.8936519131,19298.8936519131,19298.8936519131,19298.8936519131,19298.8936519131,19560.4088654996,19616.697429397,19616.697429397,19822.238767726,19822.238767726,0,171,140,109,79,48,17,0,0,0,15,0,48,0,16750.8983202387,1523.78975435816,778.889413908524,0,803.593772727714,0,0,0,0,0,0,0,1
"CCC20000172",44,66,"Entrepreneur","Widowed","Owner","Owner",1,4534,1800,"Holidays",6696,36,86427.4717350218,86902.9891556557,86902.9891556557,86902.9891556557,92491.9974838499,92491.9974838499,100505.28442886,100505.28442886,100505.28442886,104239.407824059,108311.450187177,108311.450187177,108311.450187177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000175",52,52,"Contract","Maried","Owner","Owner",0,1076,460,"Other",3444,12,13093.3460739376,14556.9472981025,15926.0505440295,16286.0178706703,16286.0178706703,18249.9203094351,18617.3198643838,18617.3198643838,19126.7960952224,20564.0265290679,20827.8656327271,22041.73648173,22149.6438858166,0,0,6,7,8,6,7,7,4,5,0,12,0,0,0,648.579554455292,571.168514248194,590.130443958841,654.258591717141,731.004601986348,761.892330500609,517.800511428649,510.570896958774,0,501.444155875399,0,0
"CCC20000176",98,34,"Full-time","Maried","Owner","No",1,2346,700,"White-goods",1644,12,6823.77670281621,6991.62745587894,7000.04314749951,7000.04314749951,7000.04314749951,7204.9264368175,7744.63664906334,7744.63664906334,7899.66438934621,8085.30474539209,8108.06063023981,8108.06063023981,8505.12297653704,13,0,0,0,0,0,0,0,0,0,0,0,0,415.174958734871,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000178",100,48,"Full-time","Maried","Owner","Owner",0,1825,380,"Holidays",4056,24,507932.45889031,507932.45889031,507932.45889031,516508.013835035,516508.013835035,516508.013835035,516508.013835035,516508.013835035,516508.013835035,525885.06851616,581635.186824495,590060.851095083,590060.851095083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000179",81,54,"Full-time","Divorced","Owner","Owner",0,1967,800,"White-goods",10920,24,351435.449969885,353631.646445331,353979.16568236,354376.002604484,354376.002604484,355174.075077299,355174.075077299,355474.42939151,355474.42939151,357068.998217728,357068.998217728,357068.998217728,357983.641319591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000180",86,45,"Full-time","Maried","Owner","No",1,1542,600,"White-goods",17640,36,5935.55787704737,6171.28806481827,6171.28806481827,6288.4628815496,6307.20676003538,6618.18264118987,6744.1043631997,6761.69230049475,6949.67759883788,6954.23184855363,7160.63196547441,7315.69042393624,7417.36019588451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000182",129,73,"Retired","Maried","Owner","Owner",1,548,240,"White-goods",3936,12,11848.7650321024,11848.7650321024,11926.6203174664,11926.6203174664,11926.6203174664,11995.4661213126,11996.5433852523,12067.5063471848,12137.5365931757,12137.5365931757,12137.5365931757,12160.0745512986,12199.3584497156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000183",80,52,"Full-time","Maried","Owner","Owner",2,2197,660,"Other",2424,24,1084.86494212779,1515.93822989379,1515.93822989379,1923.43806708188,2474.21546393216,2946.65628363791,3387.22462868516,3387.22462868516,3544.79526504142,3544.79526504142,4085.51440110618,4321.65653298833,4321.65653298833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000184",79,61,"Retired","Widowed","Owner","No",1,792,300,"Holidays",2520,12,20043.4103282321,21529.7734445183,21529.7734445183,23760.3739898154,23760.3739898154,24571.5954835625,24774.3927580858,25066.3829553837,25066.3829553837,26881.6543753568,28256.1588284836,28256.1588284836,28256.1588284836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.8087650600891,0,0,0,0
"CCC20000185",6,35,"Contract","Maried","Owner","No",2,1049,500,"White-goods",2916,12,5737.59387381519,7630.87824247872,8503.291344088,10032.922358029,10032.922358029,11154.667168115,11599.3504512895,11599.3504512895,11599.3504512895,12596.3403347557,13259.7153218614,13714.4011866719,14671.9763362916,0,0,13,1,11,0,13,8,10,0,1,0,0,0,0,630.874402229043,29.9542170448902,641.306767513756,0,627.70384375565,574.419927047904,697.145135044513,0,29.9542170448902,0,0,0
"CCC20000186",28,66,"Retired","Divorced","Owner","Owner",0,824,420,"Makeover",936,12,4682.06047003719,5275.60351860255,5982.20472891425,6488.02455103028,6488.02455103028,6488.02455103028,7050.09159456859,7050.09159456859,7230.32010885557,7230.32010885557,8194.03910344148,8785.2720681265,9129.82405476617,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,376.334486523217,396.918574443263,0,0,0,0,0,0,0,0,0
"CCC20000187",132,57,"Retired","Maried","Owner","Owner",2,1122,440,"Holidays",1740,12,168.641243451682,168.641243451682,506.436925531626,772.536021729552,800.821071822501,800.821071822501,1333.85548210352,1354.43098778823,1821.27939170286,2550.8550128512,2856.75699153708,2856.75699153708,2905.63032912266,28,43,12,11,0,0,0,0,0,0,0,0,0,550.295406784336,638.973472156403,526.311722419506,504.889999468557,0,0,0,0,0,0,0,0,0,0
"CCC20000190",172,35,"Contract","Maried","Rental","No",2,1641,280,"Holidays",3564,36,95989.6070827874,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96572.1877538371,96744.5187101,28,417,389,358,327,296,265,236,205,177,146,115,84,103556.610319404,80037.5831929028,88968.1168965067,106442.285544973,121481.857745225,114940.819522791,95402.3160066047,118550.627635337,91893.1903095838,4132.13679683959,0,13808.4446557938,16855.393880685,1
"CCC20000191",31,63,"Full-time","Maried","Owner","Owner",0,2065,480,"White-goods",14472,36,9162.26481248102,9162.26481248102,9794.54939494433,10182.5694321358,10360.4036547265,10921.9314268664,10921.9314268664,11399.2334903809,11476.6624605731,11476.6624605731,11736.2685598241,11997.2789626347,12278.3586879663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000192",21,58,"Full-time","Divorced","Owner","No",0,1778,820,"Makeover",4932,12,178939.485909217,179107.876335538,179107.876335538,179107.876335538,180004.69029525,180004.69029525,180225.931678466,180225.931678466,181156.73119898,181156.73119898,181578.555733772,181578.555733772,181578.555733772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000193",45,56,"Retired","Divorced","Owner","Owner",0,1727,1000,"Holidays",1800,12,40870.5300273602,41415.9098487719,42276.3916973524,42735.0285777928,44294.5996811878,44294.5996811878,44528.275029144,44528.275029144,45053.1328769841,46392.5732411631,46392.5732411631,47053.1515166035,48754.8481346572,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,1138.77206721973,0
"CCC20000194",75,63,"Full-time","Divorced","Owner","Owner",0,3345,520,"Other",4752,24,21493.0966633716,21890.5312720303,21890.5312720303,22460.8958715773,22460.8958715773,22475.5688231213,22614.7166560481,22991.7765100846,22991.7765100846,23098.7846207966,23563.3027194556,23612.5657422394,23985.6806234901,7,0,0,0,0,0,0,0,0,0,0,0,0,287.090322456001,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000196",185,67,"Full-time","Maried","Owner","Owner",2,1747,920,"White-goods",6348,12,30034.217440429,30808.0726814625,30959.2549290531,31225.7969782259,31433.3267230035,31532.8026175234,31558.3348553289,32088.5292403733,32088.5292403733,33060.4334236189,33410.5472007762,34036.9670718808,34062.0990269059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000197",73,58,"Contract","Maried","Owner","Owner",1,1423,560,"Other",5904,24,18948.5336724255,19312.4852001039,19312.4852001039,20243.3238719551,20736.386843321,21619.5876210974,22214.7756185877,22214.7756185877,22631.7150776075,23388.1198556995,24697.1855512458,24697.1855512458,24697.1855512458,3,8,6,0,4,6,6,0,0,0,0,7,3,651.842031295849,504.977199473951,666.057894030637,0,700.945838727796,592.02137330372,460.549712998781,0,0,0,0,159.104035604164,0,0
"CCC20000198",17,58,"Retired","Divorced","Owner","Owner",2,1259,540,"Other",1428,12,9370.15261913602,9370.15261913602,9642.13297554845,9642.13297554845,9642.13297554845,9809.61946550304,9809.61946550304,9809.61946550304,10137.0509301043,10137.0509301043,10137.0509301043,10137.0509301043,10293.9935600765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000199",7,63,"Retired","Widowed","Owner","Owner",0,983,380,"White-goods",2220,12,45387.8338488958,45871.9718768205,46590.1512688366,50047.0364410109,50047.0364410109,50047.0364410109,50856.8910242374,52622.6325220626,54258.2385071876,54258.2385071876,57501.4405043354,57501.4405043354,59398.4867013896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000200",1,51,"Retired","Maried","Owner","Owner",2,2065,1140,"Makeover",1584,12,10030.4341539954,10389.6498315229,10539.8970993021,10753.3258581614,10753.3258581614,10753.3258581614,11385.4246146458,11682.0294819821,12017.8404080052,12017.8404080052,12675.7768799402,12735.571088465,12735.571088465,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31.2897813759353,0,0,0,0,0,0,0
"CCC20000201",36,57,"Retired","Maried","Rental","Owner",0,810,220,"White-goods",3432,24,337883.009060087,338184.008177923,338502.939436188,338837.740338441,338837.740338441,338837.740338441,339328.060412557,339351.254653478,340004.564691918,340004.564691918,340310.347601309,340310.347601309,340602.947536403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000202",179,53,"Contract","Maried","Owner","Owner",0,1350,420,"Other",3552,12,113928.770939738,116453.640209985,116453.640209985,116453.640209985,117958.458909841,120988.425190972,121477.560108712,121477.560108712,123375.664542078,125027.875111154,125369.335914292,126260.320053174,126260.320053174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000203",129,32,"Full-time","Maried","Owner","Owner",0,2095,900,"Holidays",2232,24,5511.218247234,5720.85328031364,5816.7341198713,5929.66764167407,5929.66764167407,5976.16167605355,5976.16167605355,6185.94280183594,6185.94280183594,6306.75909538932,6448.37180541803,6448.37180541803,6859.29161423944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000205",12,63,"Retired","Maried","Owner","Owner",0,1428,660,"White-goods",4752,24,6033.35122575118,6114.04014638703,6530.67808892348,6572.58972900834,6572.58972900834,6572.58972900834,6572.58972900834,6797.4690911234,6992.00936203557,7230.76726838668,7230.76726838668,7581.95214419883,7980.06716280547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000207",56,70,"Retired","Maried","Owner","Owner",0,1932,880,"Makeover",1380,12,9015.89442466356,9731.45464643738,9731.45464643738,9731.45464643738,12301.4834893124,12636.1322099889,12636.1322099889,13302.7322209047,13302.7322209047,13302.7322209047,14913.5970769384,14913.5970769384,16788.4682494358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000208",133,64,"Retired","Maried","Owner","Owner",0,423,200,"White-goods",9192,24,2128.36861893935,2924.72589521961,3067.91264204671,3067.91264204671,3256.67138691263,4088.92845811798,4088.92845811798,4090.80310769749,4185.30601792977,4185.30601792977,4786.346596305,4786.346596305,5402.36659090568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000211",5,57,"Retired","Maried","Owner","No",0,1037,520,"White-goods",3336,24,1033.41927611163,1076.92332543037,1224.49462423181,1352.83868848654,1352.83868848654,1352.83868848654,1692.92459225304,1827.92102368764,2162.66274719598,2220.41676107832,2402.6199555786,2402.6199555786,2925.77988951981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000213",38,46,"Full-time","Maried","Rental","Owner",1,1778,280,"Other",5280,12,4230.4738094424,4266.87844103413,4659.36814485769,4717.05781744244,4834.08669130514,4947.29107398349,5432.61934154504,5432.61934154504,5514.86241117039,5744.07634217359,5744.07634217359,6021.15487601229,6021.15487601229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000215",98,60,"Full-time","Divorced","Owner","No",0,3193,220,"White-goods",3648,12,429048.838006558,430258.358013996,430258.358013996,430320.783005508,430320.783005508,430817.307110665,430817.307110665,430817.307110665,431173.032687497,431788.321919975,432133.481963144,432133.481963144,432739.422440914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000217",80,71,"Retired","Divorced","Owner","No",1,2020,800,"Other",1152,12,27575.5636101873,27738.2248372514,30172.8844428207,30172.8844428207,30172.8844428207,30267.4776413348,30267.4776413348,30267.4776413348,30267.4776413348,30439.7897078491,30439.7897078491,30439.7897078491,30833.3336073346,0,0,230,199,168,137,106,75,46,15,0,0,11,0,0,1596.43182498971,1104.0733820515,1777.45088504483,1493.13840983441,1291.20463194546,533.069279903056,373.199091437048,193.961745507621,0,0,332.019527329401,1
