"event","site","date","round","white","black","result","whiteelo","blackelo","eco","pgn","elo_difference","adjusted_white_elo","adjusted_black_elo","adjusted_elo_difference","winner","eco_cat"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-29,1.2,"Ding, Liren","So, Wesley","1/2-1/2",2654,2658,"D37","1. Nf3 Nf6 2. c4 e6 3. d4 d5 4. Nc3 dxc4 5. e4 Bb4 6. Bg5 c5 7. Bxc4 cxd4 8. Nxd4 Qa5 9. Bd2 Qc5 10. Bb5+ Bd7 11. Nb3 Qc7 12. O-O Bxc3 13. Bxd7+ Qxd7 14. Bxc3 Nc6 15. Qe2 Qe7 16. f3 O-O 17. Qb5 Rfd8 18. Rfd1 Rac8 19. Rac1 Rxd1+ 20. Rxd1 Qc7 21. Be1 a6 22. Qc5 Rd8 23. Rc1 Rc8 24. Bg3 Qd8 25. Qd6 Qxd6 26. Bxd6 b6 27. a4 Ne8 28. Ba3 Rc7 29. Nd2 f6 30. Kf2 e5 31. b3 Kf7 32. Nc4 b5 33. axb5 1/2-1/2",-4,1.4558242280633,1.48431006667963,-0.0284858386163274,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Kamsky, Gata","Di Berardino, Diego Rafael","1/2-1/2",2741,2480,"B90","1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 Nc6 7. Be2 e6 8. O-O Be7 9. f4 O-O 10. Qe1 Nxd4 11. Bxd4 b5 12. a3 Bb7 13. Qg3 Qb8 14. Rae1 Bc6 15. b4 Qb7 16. Bd3 Rad8 17. Nd1 g6 18. Nf2 Nh5 19. Qe3 f6 20. Bb2 e5 21. Nh3 Kh8 22. c4 Bd7 23. fxe5 dxe5 24. c5 Bxh3 25. Qxh3 Nf4 26. Rxf4 exf4 27. e5 Qd7 28. Qxd7 Rxd7 29. Be4 Kg7 30. c6 Rc7 31. Bd4 Rfc8 32. Rc1 fxe5 33. Bxe5+ Bf6 34. Bxc7 Rxc7 35. Rd1 Re7 36. Bf3 Be5 37. Rd8 Bb2 38. Rd7 Rxd7 39. cxd7 Bd4+ 40. Kf1 Bb6 41. Bb7 a5 42. bxa5 Bxa5 43. Bc6 b4 44. axb4 Bd8 45. Ke2 Kf6 46. Kd3 Ke5 47. Kc4 Kd6 48. Ba4 g5 49. Kd4 g4 50. Ke4 f3 51. gxf3 gxf3 52. Kxf3 h5 53. Ke4 Kc7 54. Kd5 Be7 55. Kc4 h4 56. h3 Bg5 57. Bb5 Be7 58. Kb3 Bg5 59. Ka4 Bf6 60. Ka5 Bg5 61. Ba4 Be7 62. b5 Kxd7 63. Ka6 Bd6 64. b6+ Ke7 65. Kb7 Kf6 1/2-1/2",261,2.18996614986189,1.00584883329412,1.18411731656777,"draw","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Vitiugov, Nikita","Bezgodov, Alexei","1/2-1/2",2733,2503,"D31","1. d4 d5 2. c4 e6 3. Nc3 Be7 4. cxd5 exd5 5. Bf4 Nf6 6. e3 O-O 7. Bd3 c5 8. Nge2 Nc6 9. O-O Bg4 10. dxc5 Bxc5 11. Rc1 d4 12. Nb5 Bb6 13. e4 Qd7 14. h3 Bh5 15. Na3 Rfe8 16. f3 Nb4 17. Nc4 Bc7 18. Bxc7 Qxc7 19. e5 Nxa2 20. exf6 Nxc1 21. Nxc1 gxf6 22. Nd2 Bg6 23. Ne4 Kg7 24. Ne2 Rad8 25. Kh1 h5 26. Qd2 h4 27. Rc1 Qe7 28. Qf4 f5 29. Rc7 Qe5 30. Qxe5+ Rxe5 31. Nf2 Rde8 32. Nxd4 Rd5 33. Ne2 Red8 34. Nf4 R5d7 35. Rc3 Rd4 36. Ne2 Rb4 37. b3 Rd7 38. Kg1 a5 39. Nc1 f4 40. Bxg6 fxg6 41. Nfd3 Rbd4 42. Kf2 b5 43. Ke2 a4 44. bxa4 bxa4 45. Kd2 g5 46. Kc2 R4d5 47. Rc4 Ra5 48. Nc5 Rda7 49. Kb2 a3+ 50. Ka2 Re7 51. Rc2 Kg6 52. N1b3 Raa7 53. Ne4 Rec7 54. Rd2 Rd7 55. Rc2 Rdc7 56. Rd2 Rd7 57. Re2 Re7 58. Rc2 Rec7 59. Rxc7 Rxc7 60. Nbc5 Ra7 61. Ne6 Kf5 62. Nd4+ Kg6 63. Ne6 Kf5 64. Nd4+ Kg6 65. Nb5 Rd7 66. Nbc3 Ra7 67. Nb5 Rd7 68. Nbc3 Ra7 69. Nb5 Rd7 70. Nbc3 Ra7 71. Nd6 Rd7 72. Nde4 Ra7 73. Nb5 1/2-1/2",230,2.12338981474189,1.01293367686176,1.11045613788012,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Cori, Jorge","Vallejo Pons, Francisco","0-1",2514,2724,"A62","1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3 O-O 9. O-O a6 10. a4 Re8 11. Bf4 Nh5 12. Bg5 Qc7 13. Nd2 Nd7 14. Bf3 h6 15. Be3 Nhf6 16. Nc4 Ne5 17. Nxe5 Rxe5 18. Bf4 Re8 19. e4 Nd7 20. Be3 Ne5 21. Be2 Bh3 22. Re1 h5 23. f3 Rab8 24. Rc1 Qd7 25. a5 b6 26. axb6 Rxb6 27. Rc2 Reb8 28. Qd2 Qb7 29. Rb1 Rb4 30. Nd1 Bd7 31. Nc3 a5 32. Ra1 a4 33. Ra2 Rd4 34. Qc1 Nd3 35. Bxd3 Rxd3 36. Kg2 Qb4 37. Bf4 Rb6 38. Ra3 Qa5 39. Ra2 Qa6 40. Ra3 Rb3 41. Ra2 Qc8 42. h4 Bh3+ 43. Kf2 Bd4+ 44. Ke2 Rxf3 45. Qh1 Qa6+ 46. Kd2 Qd3+ 0-1",-210,1.01841842376491,2.04550462920598,-1.02708620544107,"black","A50 - A79"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Bacrot, Etienne","Robson, Ray","1-0",2710,2560,"D85","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. g3 Bg7 6. Bg2 Nb6 7. Nf3 Nc6 8. e3 O-O 9. O-O Re8 10. Re1 a5 11. Qe2 Be6 12. Nd2 f5 13. Rd1 a4 14. Rb1 Kh8 15. b3 axb3 16. Nxb3 Nd5 17. Bd2 Nxc3 18. Bxc3 Bd5 19. Qb5 Bxg2 20. Kxg2 Rxa2 21. d5 Ne5 22. Nc5 Rxf2+ 23. Kxf2 Ng4+ 24. Ke2 Bxc3 25. Ne6 Qa8 26. Ra1 Bxa1 27. Nxc7 Qa2+ 28. Rd2 Ra8 29. Rxa2 Rxa2+ 30. Kf1 Nxh2+ 31. Ke1 Kg7 32. Ne6+ Kf6 33. Qe8 Nf3+ 34. Kd1 Rd2+ 35. Kc1 Rxd5 36. Nf4 Rc5+ 37. Kd1 Bc3 38. Qf8+ Kg5 39. Qxe7+ Kg4 40. Qxc5 1-0",150,1.92065905850754,1.06794035889862,0.852718699608916,"white","D70 - D99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Felgaer, Ruben","Malakhov, Vladimir","1/2-1/2",2573,2706,"C67","1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ke8 10. h3 h5 11. Bg5 Be6 12. Rad1 Be7 13. b3 Rd8 14. Rxd8+ Bxd8 15. Rd1 Be7 16. Ne2 Bd5 17. Bxe7 Kxe7 18. Ng5 f6 19. Nf4 Rh6 20. exf6+ Kxf6 21. Nxd5+ cxd5 22. f4 d4 23. Re1 Ne3 24. Kf2 Kf5 25. Nf3 c5 26. c3 Rd6 27. cxd4 cxd4 28. g3 Nc2 29. Re5+ Kg6 30. Ke2 Ra6 31. Ng5 Nb4 32. a4 Rc6 33. g4 hxg4 34. hxg4 Kf6 35. Rb5 a5 36. Rxb7 d3+ 37. Kf3 Nc2 38. Rf7+ Kg6 39. Rd7 Kh6 40. Kg3 Ne1 41. Kf2 Nc2 42. Rxd3 Nb4 43. Rd8 Rc3 44. Ne4 Rxb3 45. f5 Nd3+ 46. Kg1 g5 47. Rd6+ Kg7 48. Rd7+ Kg8 49. Rd8+ Kg7 50. Rd7+ Kg8 51. Nxg5 Ne5 52. Rd8+ Kg7 53. Ne6+ Kf7 54. g5 Rf3 55. g6+ Ke7 56. g7 Rg3+ 57. Kf1 Rxg7 58. Rd5 Ng4 59. Rxa5 Rg8 60. Nf4 Kd6 61. Ke2 Rh8 62. Kf3 Rg8 63. Ng6 Nh6 64. Kf4 Rb8 65. Ra6+ Kc5 66. Ne5 Rh8 67. Kg5 Nxf5 68. Kxf5 Rh1 69. Ra5+ Kb6 70. Nc4+ Kc6 71. Ke4 Rd1 72. Rh5 Rd8 73. Re5 Rd1 74. Rh5 Rd8 75. Ne5+ Kb6 76. Rh6+ Kc5 77. Nd3+ Kc4 78. Rc6+ Kb3 79. a5 Ka4 80. Ra6 Kb5 81. Ra7 Rd6 82. Ne5 Rd1 83. Nd3 Rh1 84. Kd4 Rh4+ 85. Kc3 Rh3 86. Ra8 Rg3 87. Ra7 Rh3 88. Ra8 Rg3 89. Kd4 Rg4+ 90. Kd5 Rg1 91. a6 Kb6 92. Nb4 Rg4 93. Rb8+ Ka7 94. Rb7+ Ka8 95. Rb5 Ka7 96. Kc5 Rg5+ 97. Kc4 Rg7 98. Kb3 Rg1 99. Rb7+ Ka8 100. Rd7 Rc1 101. Ka4 Rc5 102. Rd5 Rc7 103. Kb5 Rc8 104. Rd7 Rb8+ 105. Ka5 Rh8 106. Nd5 Rh5 107. Kb6 Rh6+ 108. Kb5 Rh5 109. Kc6 Rh6+ 110. Rd6 Rh1 111. Nb4 Rh4 112. Rd8+ Ka7 113. Rd7+ Ka8 114. Kb5 Rh8 115. Nc6 Rh5+ 116. Kb6 Rb5+ 117. Kc7 Rd5 118. Rh7 Rd7+ 119. Kxd7 1/2-1/2",-133,1.09366793359887,1.88469489426562,-0.79102696066675,"draw","C20 - C99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Vorobiov, Evgeny E.","Sutovsky, Emil","1/2-1/2",2574,2700,"D85","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Qa4+ Nd7 8. Nf3 O-O 9. Bg5 c5 10. Rb1 Qc7 11. Bd3 e5 12. d5 f5 13. O-O Qd6 14. Nd2 Nb6 15. Rxb6 Qxb6 16. Be7 Qb2 17. Bxf8 Bxf8 18. Nc4 b5 19. Nxb2 bxa4 20. Nxa4 Bd7 21. Nb2 Rb8 22. Nc4 Bg7 23. Rb1 Rxb1+ 24. Bxb1 Kf7 25. f3 h5 26. Kf2 h4 27. g3 h3 28. Bd3 Kf6 29. Bc2 Bh6 1/2-1/2",-126,1.09593146902528,1.83089830293872,-0.734966833913446,"draw","D70 - D99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Zherebukh, Yaroslav","Eljanov, Pavel","1-0",2590,2697,"B12","1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5 5. c4 e6 6. Nc3 Ne7 7. Nge2 Nd7 8. Ng3 Bg6 9. cxd5 Nxd5 10. Nxd5 cxd5 11. Bd2 Be7 12. Be2 Bxh4 13. Nxh5 Bxh5 14. Bxh5 Bg5 15. f4 Bxf4 16. Bxf4 g6 17. Qg4 Rxh5 18. Rxh5 gxh5 19. Qxh5 Qa5+ 20. Bd2 Qa4 21. Bc3 Rc8 22. Kf1 b5 23. Kg1 b4 24. b3 Qa3 25. Be1 Qb2 26. Rd1 Rc1 27. Bxb4 Qxd4+ 28. Kh2 Rxd1 29. Qh8+ Nf8 30. Qxf8+ Kd7 31. Qd6+ Kc8 32. Qc6+ Kd8 33. Ba5+ Ke7 34. Qd6+ 1-0",-107,1.13839871173477,1.80416088241473,-0.665762170679954,"white","B10 - B19"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Morozevich, Alexander","Halkias, Stelios","1-0",2694,2600,"B33","1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c4 b4 12. Nc2 a5 13. g3 O-O 14. h4 a4 15. Qd2 Rb8 16. Nce3 Nd4 17. O-O-O Be6 18. Kb1 b3 19. a3 Qd7 20. f4 Bxd5 21. Nxd5 Qg4 22. Bd3 Kh8 23. f5 Bd8 24. Qg2 Qf3 25. Qh2 Rc8 26. Rhf1 Qg4 27. Ne3 Qh5 28. Qh3 Rc5 29. Nd5 Nc2 30. Rd2 Qh6 31. Re2 Bg5 32. Rh2 Bd8 33. g4 f6 34. Bxc2 bxc2+ 35. Rxc2 g5 36. Rh1 Rg8 37. Qe3 Qg7 38. Rch2 Qf7 39. hxg5 Rxg5 40. Qc3 Kg8 41. Qb4 Rg7 42. Qxa4 Qf8 43. Qa6 Ra5 44. Qc8 Raa7 45. Rh6 Rgf7 46. R6h3 Ba5 47. Qxf8+ Rxf8 48. Rh6 Bd8 49. Ka2 Rg7 50. R1h4 Ra7 51. b4 Ra8 52. Kb3 Rf7 53. Rh2 Rg7 54. R6h4 Rga7 55. Ra2 Rb8 56. a4 Kg7 57. Kc3 Rc8 58. a5 Kf8 59. a6 1-0",94,1.77758648552524,1.17152281361593,0.606063671909312,"white","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Drozdovskij, Yuri","Motylev, Alexander","1/2-1/2",2614,2685,"D11","1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Qc2 dxc4 5. Qxc4 Bf5 6. g3 e6 7. Bg2 Nbd7 8. O-O Be7 9. Rd1 O-O 10. e3 Qc7 11. Nc3 Nd5 12. Bd2 Nxc3 13. Bxc3 Be4 14. Qe2 h6 15. Rac1 Rad8 16. Bf1 Rfe8 17. Nd2 Bh7 18. Bg2 e5 19. Nc4 exd4 20. Bxd4 Bf6 21. Bxf6 1/2-1/2",-71,1.22747594116035,1.69923639664789,-0.47176045548754,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Potkin, Vladimir","Shulman, Yuri","1/2-1/2",2682,2617,"D35","1. c4 e6 2. Nc3 d5 3. d4 Nf6 4. cxd5 exd5 5. Bg5 c6 6. e3 Bf5 7. Qf3 Bg6 8. Bxf6 Qxf6 9. Qxf6 gxf6 10. Nf3 Nd7 11. Nh4 Be7 12. g3 Nb6 13. O-O-O Nc8 14. Bd3 Nd6 15. Ng2 Bxd3 16. Rxd3 f5 17. Rd2 h5 18. h4 Ne4 19. Rc2 Bd6 20. Ne1 a5 21. Nd3 a4 22. Ne2 Ke7 23. Nef4 Bxf4 24. Nxf4 Kd6 25. Kd1 Rae8 26. Ke2 Reg8 27. Rb1 Ra8 28. Nd3 Ke7 29. b3 axb3 30. Rxb3 Nd6 31. Nc5 b5 32. a4 bxa4 33. Ra3 Ne4 34. Rxa4 Nxc5 35. Rxa8 Rxa8 36. Rxc5 Ra2+ 37. Kf3 Kd6 38. Rc3 Kd7 39. Rb3 Kc7 40. Rb1 f6 41. Re1 Kd6 42. Re2 Ra4 43. Rb2 Rc4 44. Kf4 Ke6 45. Rb7 Rc2 46. f3 Rc4 47. Rb8 Rc3 48. Ra8 Rc4 49. Ra3 Rc2 50. Ra8 Rc4 51. Rc8 Rc3 52. Rh8 c5 53. Rxh5 cxd4 54. exd4 Rd3 55. Rxf5 Rxd4+ 56. Ke3 Ra4 57. g4 Ra3+ 58. Kd4 Ra4+ 59. Kc3 Ra3+ 60. Kc2 Ra2+ 61. Kb3 Re2 62. h5 Rh2 63. Kc3 Rh1 64. Kd3 Rd1+ 65. Ke2 Rh1 66. Ke3 Rh2 67. Rf4 Ke5 68. Rf5+ Ke6 69. Kf4 Rh3 70. Ke3 1/2-1/2",65,1.67370101081421,1.24101407826756,0.432686932546651,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Nielsen, Peter Heine","Postny, Evgeny","1/2-1/2",2681,2618,"E15","1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb4+ 5. Bd2 a5 6. Bg2 O-O 7. O-O Ba6 8. Qc2 c5 9. Bg5 cxd4 10. Nxd4 Ra7 11. Nc3 Rc7 12. Ncb5 Rc8 13. Qb3 d5 14. a3 Rxc4 15. axb4 Rxb4 16. Qd3 e5 17. Qe3 exd4 18. Nxd4 h6 19. Bxf6 Qxf6 20. Rfd1 Rxb2 21. Bxd5 Nd7 22. Qa3 Rb4 23. Nc2 Rb2 24. Nd4 Rb4 25. Nc2 Rb2 1/2-1/2",63,1.66526494111104,1.24565236268242,0.419612578428619,"draw","E00 - E59"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Lysyj, Igor","Kobalia, Mikhail","1-0",2629,2679,"D45","1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 a6 5. Nc3 e6 6. b3 Bb4 7. Bd2 O-O 8. Bd3 Nbd7 9. O-O Bd6 10. Qc2 b6 11. Rad1 Qc7 12. h3 Bb7 13. e4 dxc4 14. bxc4 e5 15. dxe5 Nxe5 16. Nxe5 Bxe5 17. f4 Bd4+ 18. Kh1 c5 19. Ne2 Rfd8 20. Ng3 g6 21. Bc1 Rd7 22. e5 Ne8 23. Be4 f5 24. exf6 Nxf6 25. Bxb7 Qxb7 26. f5 gxf5 27. Nxf5 Ne4 28. Rf4 Re8 29. Rg4+ Kh8 30. Nxd4 cxd4 31. Bb2 h5 32. Rxd4 Rxd4 33. Bxd4+ Kh7 34. Rg7+ Qxg7 35. Bxg7 Kxg7 36. Qb2+ Kh7 37. Qxb6 h4 38. Kg1 Ng3 39. Kf2 1-0",-50,1.3009023957222,1.64851355994822,-0.347611164226023,"white","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Bruzon Batista, Lazaro","Quesada Perez, Yuniesky","1/2-1/2",2673,2635,"A46","1. d4 Nf6 2. Nf3 e6 3. e3 b6 4. Bd3 Bb7 5. O-O d5 6. Ne5 Be7 7. Nd2 O-O 8. b3 c5 9. Bb2 Nc6 10. f4 Nb4 11. Be2 Ne4 12. Nxe4 dxe4 13. Bc4 Nd5 14. Qe2 f6 15. Ng4 Qc8 16. Rad1 Rd8 17. Kh1 a6 18. dxc5 Qxc5 19. Bd4 Qa5 20. f5 b5 21. Bxd5 Bxd5 22. c4 bxc4 23. bxc4 Bc6 24. fxe6 Qg5 25. Nf2 Qf5 26. Rb1 Qxe6 27. Rb6 Rdb8 28. Rfb1 Rxb6 29. Rxb6 Bd8 30. Rb1 Bc7 31. Nd1 Rd8 32. Nc3 h6 33. c5 Ba5 34. h3 Rxd4 35. exd4 Bxc3 36. Rb6 e3 37. Rxc6 Qxc6 38. Qc4+ Kh8 39. Qxc3 Qe4 40. c6 e2 41. Qe1 Qxc6 42. Qxe2 Qc1+ 43. Kh2 Qf4+ 44. Kh1 Qc1+ 1/2-1/2",38,1.59930598199684,1.3343615308813,0.264944451115536,"draw","A45 - A49"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Iordachescu, Viorel","Feller, Sebastien","1/2-1/2",2646,2666,"A33","1. c4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 Nf6 6. a3 Be7 7. e4 O-O 8. Nf3 Qc7 9. Be2 b6 10. O-O Bb7 11. Bg5 Rac8 12. Rc1 Qb8 13. Bh4 Rfd8 14. Bg3 d6 15. Nd2 Ne5 16. Re1 Ng6 17. b4 Nd7 18. Rc2 Bg5 19. Nf3 Bf6 20. Bxd6 Qa8 21. Qc1 Nde5 22. c5 bxc5 23. bxc5 Nd7 24. Qe3 Bxc3 25. Rxc3 Bxe4 26. Ng5 Bd5 27. Ba6 Rc6 28. Bb5 Rcc8 29. Ba6 Rc6 30. Bd3 Nf6 31. Rec1 Rcc8 32. f3 Bc6 33. R3c2 Re8 34. Rb2 Rcd8 35. Rcb1 h6 36. Ne4 Nxe4 37. Bxe4 Bxe4 38. Qxe4 Ne7 39. Qxa8 Rxa8 40. Rb7 Nf5 41. Rc7 Reb8 42. Rc1 Rc8 43. Rb1 Rcb8 44. Rbb7 Rxb7 45. Rxb7 Nxd6 46. cxd6 Rd8 47. d7 a6 48. a4 Kf8 49. a5 Ke7 50. Ra7 Rxd7 51. Rxa6 Rd1+ 52. Kf2 Rd2+ 53. Kg3 Ra2 54. h4 h5 55. Ra8 Kf6 56. a6 g6 57. Kh3 Ra3 58. Kh2 Ra1 59. g4 Ra3 60. Kg2 Ra4 61. Kg3 Ra3 62. g5+ Kg7 63. Kf2 Ra4 64. Kg3 Ra3 65. Kf4 Ra4+ 66. Kg3 Ra3 67. Kg2 Ra4 68. Kg3 Ra3 69. Kf4 Ra4+ 70. Kg3 Ra3 71. Kf2 Ra4 72. Kg3 Ra3 73. Kf4 1/2-1/2",-20,1.40184133112429,1.54411133354447,-0.142270002420172,"draw","A00 - A39"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Ni, Hua","Khairullin, Ildar","1/2-1/2",2662,2649,"A28","1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e4 Bb4 5. d3 d6 6. a3 Bc5 7. b4 Bb6 8. Na4 Bd4 9. Nxd4 Nxd4 10. Be2 Be6 11. O-O O-O 12. Nc3 Nd7 13. Be3 Nxe2+ 14. Qxe2 f5 15. exf5 Bxf5 16. d4 Qe8 17. Rad1 exd4 18. Bxd4 Qxe2 19. Nxe2 Be6 20. Rc1 c5 21. bxc5 dxc5 22. Be3 b6 23. Nf4 Bf7 24. Rfd1 Nf6 25. f3 Rfd8 26. Nd3 Rd6 27. Ne5 Rad8 28. Rxd6 Rxd6 29. Bf4 Rd4 30. Be3 Rd6 31. Bf4 Rd4 32. Be3 1/2-1/2",13,1.51375200497068,1.42160924306486,0.0921427619058179,"draw","A00 - A39"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"Ragger, Markus","Alekseev, Evgeny","1/2-1/2",2651,2659,"D56","1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bh4 O-O 7. e3 Ne4 8. Bxe7 Qxe7 9. Rc1 c6 10. g4 Rd8 11. Rg1 c5 12. cxd5 Nxc3 13. Rxc3 cxd4 14. Nxd4 exd5 15. g5 hxg5 16. Qh5 g4 17. Rxc8 Rxc8 18. Qxg4 Qf8 19. Ne6 Rc1+ 20. Kd2 fxe6 21. Qxe6+ Qf7 22. Qxf7+ Kxf7 23. Kxc1 Nd7 24. Bg2 Nf6 25. Kd2 Rh8 26. h3 Ke6 27. Ke2 Rc8 28. Kd3 Rh8 29. Rc1 Kd6 30. Ke2 Kd7 31. Rd1 Ke6 32. Rd4 Rc8 33. Kd2 b6 34. Ra4 Rc7 35. h4 Ke5 36. f3 Kd6 37. Rd4 Ke5 38. a3 Ke6 39. Bh3+ Ke5 40. Rf4 Kd6 41. b3 Re7 42. Rf5 Nd7 43. Rg5 Nf6 44. Rg6 Rf7 45. Kd3 Ke7 46. Kd4 Kf8 47. e4 dxe4 48. fxe4 Rc7 49. e5 Ne8 50. Rg3 Rc1 51. b4 Ke7 52. Rd3 Nc7 53. Ke4 Rc4+ 54. Kf3 Ne6 55. Rd6 Nf8 56. Bf5 g6 57. Bxg6 Nxg6 58. Rxg6 Rxh4 59. Rg7+ Ke6 60. Rxa7 Kxe5 61. Ke3 Rh3+ 62. Kd2 Kd5 63. Kc2 b5 64. Rd7+ Kc6 65. Rd3 Rh4 66. Rg3 Kb6 67. Kb3 Rf4 68. a4 bxa4+ 69. Kxa4 Rf5 70. Rg6+ Kb7 71. Rh6 Rg5 1/2-1/2",-8,1.43510667156708,1.49158230953131,-0.0564756379642295,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.3,"So, Wesley","Ding, Liren","1-0",2658,2654,"E84","1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 Nc6 7. Nge2 a6 8. Qd2 Rb8 9. Rc1 e6 10. g3 Ne7 11. b4 Nd7 12. Rd1 b5 13. cxb5 axb5 14. Nc1 c6 15. Nb3 Nb6 16. Na5 d5 17. Be2 Nc4 18. Nxc4 bxc4 19. a3 e5 20. dxe5 Bxe5 21. Bd4 Bxd4 22. Qxd4 Be6 23. Kf2 Qc7 24. Qc5 Qe5 25. Rc1 Nc8 26. Rhd1 Nb6 27. f4 Qg7 28. Qd4 Qxd4+ 29. Rxd4 Ra8 30. Ra1 dxe4 31. Nxe4 Bd5 32. Nc3 Be6 33. Ne4 Rfd8 34. Rxd8+ Rxd8 35. Nc5 Bd5 36. a4 Rb8 37. a5 Nc8 38. a6 Na7 39. Nb7 Nb5 40. Na5 Nd6 41. Bf3 Nc8 42. Nxc6 Bxc6 43. Bxc6 Rxb4 44. a7 Rb2+ 45. Ke3 Nxa7 46. Rxa7 1-0",4,1.48431006667963,1.4558242280633,0.0284858386163274,"white","E60 - E99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.4,"Di Berardino, Diego Rafael","Kamsky, Gata","0-1",2480,2741,"D10","1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 g6 5. Nf3 Bg7 6. Be2 O-O 7. O-O a6 8. a4 a5 9. cxd5 cxd5 10. b3 Nc6 11. Ba3 Bg4 12. h3 Bxf3 13. Bxf3 Qd7 14. Qd2 Rfc8 15. Rac1 e6 16. Rfd1 Bf8 17. Bxf8 Kxf8 18. e4 dxe4 19. Nxe4 Nxe4 20. Bxe4 Nb4 21. Rc4 Kg8 22. h4 Qe7 23. g3 Rd8 24. h5 Rd7 25. Qf4 Rad8 26. hxg6 hxg6 27. Bf3 b6 28. Kg2 Qf8 29. Qg4 Qg7 30. Be2 Qf6 31. Bf3 Kg7 32. Be2 Nd5 33. Bf3 Ne7 34. b4 Nf5 35. bxa5 bxa5 36. d5 exd5 37. Rc5 Rb7 38. Rxa5 Rb2 39. Qf4 Qb6 40. Rd2 Ne3+ 41. Qxe3 Qxe3 42. Rxb2 Qc3 43. Rbb5 Qe1 44. Rxd5 Rh8 45. Bh5 gxh5 46. Rg5+ Kf6 47. Rxh5 Qe4+ 48. Kg1 0-1",-261,1.00584883329412,2.18996614986189,-1.18411731656777,"black","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-30,1.4,"Bezgodov, Alexei","Vitiugov, Nikita","1/2-1/2",2503,2733,"C07","1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd6 7. O-O Nf6 8. Nb3 Nc6 9. Nbxd4 Nxd4 10. Nxd4 a6 11. Re1 Qc7 12. Qe2 Bc5 13. c3 1/2-1/2",-230,1.01293367686176,2.12338981474189,-1.11045613788012,"draw","A00 - A49"
