,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2137,31,admin.,married,secondary,no,,no,no,unknown,12,may,,1,-1,0,unknown,no
2138,29,admin.,divorced,secondary,no,891.0,no,no,unknown,12,may,,1,-1,0,unknown,no
2139,26,blue-collar,single,secondary,no,199.0,yes,yes,unknown,12,may,125.0,1,-1,0,unknown,no
2140,46,services,married,secondary,no,,yes,no,unknown,12,may,,1,-1,0,unknown,no
2141,32,entrepreneur,married,tertiary,no,,yes,yes,unknown,12,may,112.0,1,-1,0,unknown,no
2142,25,admin.,single,tertiary,no,40.0,no,no,unknown,12,may,64.0,1,-1,0,unknown,no
2143,54,retired,married,primary,no,,no,no,unknown,12,may,255.0,1,-1,0,unknown,no
2144,31,technician,married,secondary,no,,yes,no,unknown,12,may,34.0,1,-1,0,unknown,no
2145,33,admin.,single,secondary,no,,yes,no,unknown,12,may,95.0,8,-1,0,unknown,no
2146,28,technician,single,tertiary,no,-214.0,yes,no,unknown,12,may,140.0,3,-1,0,unknown,no
2147,39,admin.,single,secondary,no,496.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2148,37,technician,married,secondary,no,183.0,yes,no,unknown,12,may,194.0,2,-1,0,unknown,no
2149,36,blue-collar,married,primary,no,,yes,no,unknown,12,may,165.0,4,-1,0,unknown,no
2150,56,admin.,divorced,primary,no,,yes,no,unknown,12,may,,2,-1,0,unknown,no
2151,59,retired,married,secondary,no,434.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2152,30,services,single,secondary,no,122.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2153,59,technician,married,secondary,no,371.0,yes,no,unknown,12,may,832.0,3,-1,0,unknown,no
2154,27,blue-collar,single,secondary,no,,no,no,unknown,12,may,101.0,2,-1,0,unknown,no
2155,29,entrepreneur,single,tertiary,no,11.0,yes,no,unknown,12,may,214.0,4,-1,0,unknown,no
2156,48,services,married,secondary,no,194.0,yes,yes,unknown,12,may,,6,-1,0,unknown,no
2157,44,blue-collar,married,secondary,no,,yes,no,unknown,12,may,,2,-1,0,unknown,no
2158,33,management,single,tertiary,no,,yes,no,unknown,12,may,1495.0,4,-1,0,unknown,no
2159,39,blue-collar,single,primary,no,446.0,yes,no,unknown,12,may,183.0,1,-1,0,unknown,no
2160,46,blue-collar,married,primary,no,-29.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2161,28,admin.,married,secondary,no,957.0,yes,yes,unknown,12,may,646.0,3,-1,0,unknown,no
2162,31,blue-collar,married,secondary,no,,yes,no,unknown,12,may,480.0,1,-1,0,unknown,no
2163,40,services,single,secondary,no,888.0,yes,no,unknown,12,may,169.0,2,-1,0,unknown,no
2164,37,blue-collar,single,secondary,no,,yes,no,unknown,12,may,,1,-1,0,unknown,no
2165,29,blue-collar,married,secondary,no,177.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2166,29,blue-collar,married,secondary,no,-28.0,yes,no,unknown,12,may,393.0,1,-1,0,unknown,no
2167,24,blue-collar,married,secondary,no,951.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2168,32,admin.,single,secondary,no,,yes,no,unknown,12,may,593.0,2,-1,0,unknown,no
2169,26,admin.,single,secondary,no,,yes,yes,unknown,12,may,,1,-1,0,unknown,no
2170,47,entrepreneur,married,unknown,yes,-1445.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2171,26,blue-collar,single,secondary,yes,,yes,no,unknown,12,may,315.0,1,-1,0,unknown,no
2172,28,blue-collar,single,secondary,no,-284.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2173,58,blue-collar,married,secondary,no,1166.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2174,35,management,single,tertiary,no,244.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2175,29,services,single,secondary,no,-72.0,yes,no,unknown,12,may,208.0,1,-1,0,unknown,no
2176,56,blue-collar,married,primary,no,1399.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2177,43,blue-collar,married,primary,no,0.0,yes,no,unknown,12,may,3.0,1,-1,0,unknown,no
2178,45,blue-collar,married,secondary,no,431.0,yes,no,unknown,12,may,29.0,1,-1,0,unknown,no
2179,31,admin.,single,secondary,no,130.0,yes,yes,unknown,12,may,132.0,1,-1,0,unknown,no
2180,34,blue-collar,married,secondary,no,187.0,yes,no,unknown,12,may,379.0,2,-1,0,unknown,no
2181,32,management,married,primary,no,142.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2182,33,technician,single,secondary,no,14.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2183,28,technician,single,secondary,no,-219.0,yes,no,unknown,12,may,386.0,2,-1,0,unknown,no
2184,43,admin.,single,secondary,no,275.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2185,49,services,single,secondary,no,5028.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2186,27,services,single,secondary,no,,yes,yes,unknown,12,may,53.0,1,-1,0,unknown,no
2187,30,services,single,secondary,no,,yes,no,unknown,12,may,,1,-1,0,unknown,no
2188,32,blue-collar,married,primary,no,,yes,no,unknown,12,may,,1,-1,0,unknown,no
2189,37,services,divorced,secondary,no,904.0,yes,no,unknown,12,may,507.0,1,-1,0,unknown,no
2190,31,technician,single,secondary,no,,yes,no,unknown,12,may,1083.0,2,-1,0,unknown,no
2191,56,retired,married,primary,no,13.0,yes,no,unknown,12,may,123.0,2,-1,0,unknown,no
2192,26,technician,married,tertiary,no,450.0,yes,yes,unknown,12,may,1266.0,1,-1,0,unknown,no
2193,43,blue-collar,married,secondary,no,,yes,no,unknown,12,may,160.0,4,-1,0,unknown,no
2194,48,technician,divorced,secondary,no,164.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2195,31,blue-collar,single,primary,no,985.0,yes,no,unknown,12,may,178.0,2,-1,0,unknown,no
2196,36,services,single,secondary,no,616.0,yes,yes,unknown,12,may,156.0,3,-1,0,unknown,no
2197,24,blue-collar,married,secondary,no,,yes,no,unknown,12,may,,2,-1,0,unknown,no
2198,29,unemployed,married,secondary,no,,no,yes,unknown,12,may,154.0,2,-1,0,unknown,no
2199,23,admin.,single,secondary,no,290.0,yes,no,unknown,12,may,163.0,4,-1,0,unknown,no
2200,54,entrepreneur,divorced,secondary,no,,yes,no,unknown,12,may,391.0,1,-1,0,unknown,no
2201,24,blue-collar,single,secondary,no,,yes,yes,unknown,12,may,,1,-1,0,unknown,no
2202,25,technician,single,secondary,no,,yes,no,unknown,12,may,268.0,4,-1,0,unknown,no
2203,36,technician,single,secondary,no,,yes,no,unknown,12,may,793.0,5,-1,0,unknown,no
2204,40,management,single,unknown,no,,yes,no,unknown,12,may,619.0,3,-1,0,unknown,no
2205,29,admin.,single,secondary,no,,yes,no,unknown,12,may,460.0,1,-1,0,unknown,no
2206,29,admin.,married,primary,no,,yes,no,unknown,12,may,246.0,1,-1,0,unknown,no
2207,48,blue-collar,single,primary,no,,yes,no,unknown,12,may,194.0,3,-1,0,unknown,no
2208,23,admin.,single,secondary,no,5.0,no,no,unknown,12,may,413.0,1,-1,0,unknown,no
2209,37,admin.,single,secondary,no,18.0,no,no,unknown,12,may,,6,-1,0,unknown,no
2210,31,blue-collar,married,primary,no,-464.0,yes,yes,unknown,12,may,,4,-1,0,unknown,no
2211,29,services,divorced,secondary,no,330.0,yes,no,unknown,12,may,88.0,2,-1,0,unknown,no
2212,56,admin.,married,secondary,no,2087.0,yes,no,unknown,12,may,146.0,1,-1,0,unknown,no
2213,28,services,single,secondary,no,,yes,no,unknown,12,may,170.0,2,-1,0,unknown,no
2214,44,blue-collar,married,secondary,no,236.0,yes,no,unknown,12,may,596.0,1,-1,0,unknown,no
2215,48,blue-collar,married,secondary,no,,yes,yes,unknown,12,may,,1,-1,0,unknown,no
2216,30,blue-collar,married,secondary,no,458.0,yes,no,unknown,12,may,177.0,3,-1,0,unknown,no
2217,32,unemployed,married,primary,no,,yes,no,unknown,12,may,577.0,1,-1,0,unknown,no
2218,41,blue-collar,married,primary,no,1052.0,yes,yes,unknown,12,may,,1,-1,0,unknown,no
2219,30,management,divorced,secondary,no,,no,no,unknown,12,may,262.0,2,-1,0,unknown,no
2220,37,blue-collar,married,secondary,no,454.0,yes,no,unknown,12,may,,1,-1,0,unknown,no
2221,30,blue-collar,single,secondary,no,,yes,no,unknown,12,may,116.0,2,-1,0,unknown,no
2222,28,technician,single,secondary,no,34.0,yes,no,unknown,12,may,136.0,4,-1,0,unknown,no
2223,33,technician,single,secondary,no,341.0,no,yes,unknown,12,may,,3,-1,0,unknown,no
2224,41,blue-collar,married,unknown,no,31.0,no,no,unknown,12,may,529.0,2,-1,0,unknown,no
2225,42,management,married,secondary,no,-189.0,yes,no,unknown,12,may,247.0,2,-1,0,unknown,no
2226,50,admin.,single,secondary,no,424.0,yes,no,unknown,12,may,72.0,2,-1,0,unknown,no
2227,23,student,single,tertiary,no,,yes,no,unknown,12,may,,2,-1,0,unknown,no
2228,38,services,married,secondary,no,3165.0,yes,no,unknown,12,may,152.0,2,-1,0,unknown,no
2229,31,blue-collar,divorced,secondary,no,,yes,no,unknown,12,may,220.0,3,-1,0,unknown,no
2230,35,admin.,single,secondary,no,855.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2231,52,admin.,divorced,secondary,no,,yes,no,unknown,12,may,198.0,3,-1,0,unknown,no
2232,36,blue-collar,married,secondary,no,134.0,no,no,unknown,12,may,,2,-1,0,unknown,no
2233,28,blue-collar,single,secondary,no,2845.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2234,27,management,single,tertiary,no,,yes,no,unknown,12,may,391.0,2,-1,0,unknown,no
2235,24,student,single,tertiary,no,1535.0,yes,no,unknown,12,may,126.0,2,-1,0,unknown,no
2236,45,management,single,tertiary,no,,no,no,unknown,12,may,55.0,2,-1,0,unknown,no
2237,39,technician,married,secondary,no,504.0,yes,no,unknown,12,may,495.0,1,-1,0,unknown,no
2238,38,blue-collar,single,secondary,no,-329.0,yes,no,unknown,12,may,86.0,4,-1,0,unknown,no
2239,24,blue-collar,married,secondary,no,94.0,yes,no,unknown,12,may,166.0,2,-1,0,unknown,no
2240,35,management,divorced,tertiary,no,538.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2241,32,admin.,divorced,secondary,yes,-18.0,yes,no,unknown,12,may,155.0,3,-1,0,unknown,no
2242,48,housemaid,divorced,primary,no,26.0,yes,no,unknown,12,may,311.0,3,-1,0,unknown,no
2243,36,entrepreneur,married,primary,no,177.0,yes,no,unknown,12,may,,5,-1,0,unknown,no
2244,46,blue-collar,married,primary,no,633.0,yes,no,unknown,12,may,236.0,10,-1,0,unknown,no
2245,28,technician,single,secondary,no,205.0,yes,no,unknown,12,may,92.0,3,-1,0,unknown,no
2246,50,admin.,married,secondary,no,1114.0,yes,yes,unknown,12,may,298.0,2,-1,0,unknown,no
2247,44,blue-collar,married,secondary,no,78.0,yes,no,unknown,12,may,253.0,2,-1,0,unknown,no
2248,38,management,married,tertiary,no,762.0,yes,no,unknown,12,may,163.0,2,-1,0,unknown,no
2249,33,self-employed,married,primary,no,1862.0,yes,no,unknown,12,may,65.0,1,-1,0,unknown,no
2250,57,management,single,tertiary,no,,no,no,unknown,12,may,,1,-1,0,unknown,no
2251,40,technician,married,secondary,no,2576.0,yes,yes,unknown,12,may,,11,-1,0,unknown,no
2252,42,management,married,primary,no,470.0,yes,no,unknown,12,may,221.0,1,-1,0,unknown,no
2253,32,services,married,secondary,no,206.0,yes,yes,unknown,12,may,,1,-1,0,unknown,no
2254,55,blue-collar,married,primary,no,,yes,yes,unknown,12,may,467.0,5,-1,0,unknown,no
2255,25,blue-collar,married,secondary,no,-76.0,yes,no,unknown,12,may,241.0,3,-1,0,unknown,no
2256,42,management,divorced,tertiary,no,1750.0,yes,no,unknown,12,may,248.0,2,-1,0,unknown,no
2257,23,admin.,single,secondary,no,1104.0,yes,no,unknown,12,may,120.0,2,-1,0,unknown,no
2258,31,blue-collar,married,secondary,no,286.0,yes,yes,unknown,12,may,260.0,2,-1,0,unknown,no
2259,21,student,single,unknown,no,137.0,yes,no,unknown,12,may,198.0,3,-1,0,unknown,no
2260,34,admin.,married,secondary,no,247.0,yes,yes,unknown,12,may,,5,-1,0,unknown,no
2261,46,entrepreneur,married,tertiary,no,-43.0,no,no,unknown,12,may,138.0,8,-1,0,unknown,no
2262,55,blue-collar,married,primary,no,309.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2263,33,entrepreneur,single,secondary,no,339.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2264,47,self-employed,divorced,secondary,no,218.0,yes,no,unknown,12,may,58.0,7,-1,0,unknown,no
2265,33,management,single,tertiary,no,4128.0,yes,no,unknown,12,may,456.0,6,-1,0,unknown,no
2266,40,management,single,tertiary,no,867.0,yes,yes,unknown,12,may,,4,-1,0,unknown,no
2267,32,management,single,tertiary,no,1345.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2268,48,technician,divorced,secondary,no,40.0,no,no,unknown,12,may,300.0,3,-1,0,unknown,no
2269,32,admin.,single,secondary,no,1466.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2270,26,blue-collar,single,secondary,no,,yes,no,unknown,12,may,181.0,2,-1,0,unknown,no
2271,38,blue-collar,married,secondary,no,,yes,no,unknown,12,may,184.0,4,-1,0,unknown,no
2272,46,services,married,secondary,no,,yes,no,unknown,12,may,148.0,3,-1,0,unknown,no
2273,49,blue-collar,married,secondary,no,783.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2274,33,management,single,tertiary,no,,no,no,unknown,12,may,,5,-1,0,unknown,no
2275,45,blue-collar,married,secondary,no,27.0,yes,no,unknown,12,may,,5,-1,0,unknown,no
2276,32,management,married,tertiary,no,,yes,no,unknown,12,may,93.0,4,-1,0,unknown,no
2277,39,blue-collar,married,secondary,no,23.0,yes,no,unknown,12,may,22.0,5,-1,0,unknown,no
2278,53,blue-collar,married,primary,no,,yes,no,unknown,12,may,,8,-1,0,unknown,no
2279,28,unemployed,single,secondary,yes,-353.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2280,31,admin.,married,secondary,no,-474.0,yes,no,unknown,12,may,215.0,2,-1,0,unknown,no
2281,34,entrepreneur,single,tertiary,no,,yes,no,unknown,12,may,166.0,4,-1,0,unknown,no
2282,40,blue-collar,married,primary,no,,yes,no,unknown,12,may,109.0,3,-1,0,unknown,no
2283,29,blue-collar,single,secondary,no,16.0,no,no,unknown,12,may,197.0,3,-1,0,unknown,no
2284,34,admin.,single,secondary,no,1504.0,yes,no,unknown,12,may,395.0,3,-1,0,unknown,no
2285,38,management,married,tertiary,no,,yes,no,unknown,12,may,,4,-1,0,unknown,no
2286,31,services,married,secondary,no,-759.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2287,32,technician,divorced,secondary,no,1097.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2288,31,services,married,secondary,no,520.0,yes,no,unknown,12,may,123.0,7,-1,0,unknown,no
2289,53,blue-collar,single,unknown,no,,no,no,unknown,12,may,,7,-1,0,unknown,no
2290,38,blue-collar,single,unknown,no,573.0,yes,no,unknown,12,may,334.0,7,-1,0,unknown,no
2291,57,blue-collar,married,primary,yes,0.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2292,58,entrepreneur,married,tertiary,no,146.0,yes,no,unknown,12,may,186.0,6,-1,0,unknown,no
2293,50,blue-collar,married,primary,no,-37.0,yes,no,unknown,12,may,78.0,3,-1,0,unknown,no
2294,36,blue-collar,single,secondary,no,,yes,no,unknown,12,may,13.0,5,-1,0,unknown,no
2295,46,blue-collar,married,primary,no,0.0,yes,no,unknown,12,may,51.0,9,-1,0,unknown,no
2296,39,admin.,single,secondary,no,1242.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2297,31,admin.,single,secondary,no,98.0,yes,yes,unknown,12,may,159.0,3,-1,0,unknown,no
2298,44,management,single,tertiary,no,295.0,yes,no,unknown,12,may,103.0,8,-1,0,unknown,no
2299,53,admin.,married,secondary,no,465.0,no,yes,unknown,12,may,95.0,3,-1,0,unknown,no
2300,35,technician,married,tertiary,no,1473.0,yes,no,unknown,12,may,,3,-1,0,unknown,no
2301,40,blue-collar,married,secondary,no,3122.0,yes,no,unknown,12,may,344.0,3,-1,0,unknown,no
2302,30,technician,single,secondary,no,317.0,yes,no,unknown,12,may,246.0,6,-1,0,unknown,no
2303,33,blue-collar,divorced,secondary,no,176.0,yes,no,unknown,12,may,157.0,5,-1,0,unknown,no
2304,39,blue-collar,married,secondary,no,,yes,no,unknown,12,may,,4,-1,0,unknown,no
2305,25,admin.,single,secondary,no,1.0,yes,yes,unknown,12,may,24.0,12,-1,0,unknown,no
2306,35,blue-collar,married,primary,no,,yes,no,unknown,12,may,212.0,5,-1,0,unknown,no
2307,43,blue-collar,married,primary,no,1401.0,yes,no,unknown,12,may,,2,-1,0,unknown,no
2308,41,entrepreneur,married,tertiary,no,171.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2309,55,blue-collar,married,primary,no,431.0,yes,no,unknown,12,may,68.0,2,-1,0,unknown,no
2310,49,technician,divorced,secondary,no,265.0,yes,no,unknown,12,may,274.0,6,-1,0,unknown,no
2311,30,self-employed,married,tertiary,no,227.0,yes,yes,unknown,12,may,227.0,3,-1,0,unknown,no
2312,37,blue-collar,single,secondary,no,336.0,yes,no,unknown,12,may,152.0,5,-1,0,unknown,no
2313,46,unemployed,divorced,secondary,no,,yes,no,unknown,12,may,249.0,4,-1,0,unknown,no
2314,36,blue-collar,married,secondary,no,1554.0,yes,no,unknown,12,may,,4,-1,0,unknown,no
2315,45,services,single,secondary,no,,yes,no,unknown,12,may,111.0,4,-1,0,unknown,no
2316,48,blue-collar,married,primary,no,,yes,no,unknown,12,may,81.0,4,-1,0,unknown,no
2317,22,housemaid,single,secondary,no,650.0,yes,no,unknown,12,may,181.0,4,-1,0,unknown,no
2318,46,admin.,married,secondary,no,,no,no,unknown,13,may,,2,-1,0,unknown,no
2319,39,blue-collar,married,secondary,no,,yes,no,unknown,13,may,,6,-1,0,unknown,no
2320,56,admin.,married,secondary,no,11.0,no,no,unknown,13,may,42.0,3,-1,0,unknown,no
2321,35,management,divorced,tertiary,no,36.0,yes,no,unknown,13,may,182.0,6,-1,0,unknown,no
2322,45,blue-collar,married,primary,no,333.0,yes,no,unknown,13,may,160.0,3,-1,0,unknown,no
2323,28,technician,married,secondary,no,,yes,no,unknown,13,may,176.0,4,-1,0,unknown,no
2324,32,admin.,single,tertiary,no,594.0,yes,no,unknown,13,may,,2,-1,0,unknown,no
2325,52,services,married,tertiary,no,1135.0,yes,yes,unknown,13,may,514.0,5,-1,0,unknown,no
2326,26,admin.,divorced,secondary,yes,-3.0,yes,no,unknown,13,may,181.0,5,-1,0,unknown,no
2327,22,blue-collar,single,primary,no,-168.0,yes,no,unknown,13,may,,3,-1,0,unknown,no
2328,35,blue-collar,married,primary,no,414.0,no,no,unknown,13,may,,4,-1,0,unknown,yes
2329,44,technician,single,tertiary,no,166.0,yes,no,unknown,13,may,267.0,3,-1,0,unknown,no
2330,31,blue-collar,married,secondary,no,472.0,yes,no,unknown,13,may,,2,-1,0,unknown,no
2331,28,blue-collar,married,secondary,no,,yes,no,unknown,13,may,200.0,1,-1,0,unknown,no
2332,23,technician,single,secondary,no,158.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2333,26,technician,single,secondary,no,8.0,no,no,unknown,13,may,147.0,1,-1,0,unknown,no
2334,31,admin.,single,secondary,no,296.0,yes,no,unknown,13,may,161.0,1,-1,0,unknown,no
2335,27,admin.,single,secondary,no,,yes,yes,unknown,13,may,,1,-1,0,unknown,no
2336,34,services,single,secondary,no,23.0,no,no,unknown,13,may,,1,-1,0,unknown,no
2337,25,blue-collar,single,primary,no,17.0,yes,no,unknown,13,may,97.0,2,-1,0,unknown,no
2338,25,blue-collar,single,secondary,no,,yes,no,unknown,13,may,164.0,1,-1,0,unknown,no
2339,22,services,single,secondary,no,395.0,yes,no,unknown,13,may,70.0,1,-1,0,unknown,no
2340,37,blue-collar,divorced,secondary,no,,yes,no,unknown,13,may,71.0,1,-1,0,unknown,no
2341,26,entrepreneur,single,secondary,no,101.0,yes,no,unknown,13,may,723.0,1,-1,0,unknown,no
2342,32,blue-collar,married,secondary,no,-428.0,yes,no,unknown,13,may,518.0,1,-1,0,unknown,no
2343,26,technician,single,secondary,no,24299.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2344,27,blue-collar,single,secondary,no,181.0,no,no,unknown,13,may,147.0,1,-1,0,unknown,no
2345,22,services,married,secondary,no,83.0,yes,no,unknown,13,may,101.0,1,-1,0,unknown,no
2346,32,technician,married,secondary,no,175.0,yes,no,unknown,13,may,142.0,1,-1,0,unknown,no
2347,33,management,divorced,secondary,no,5.0,yes,no,unknown,13,may,1346.0,1,-1,0,unknown,yes
2348,34,admin.,married,secondary,no,3185.0,yes,no,unknown,13,may,520.0,1,-1,0,unknown,no
2349,31,blue-collar,married,secondary,no,,yes,no,unknown,13,may,611.0,2,-1,0,unknown,no
2350,28,technician,single,secondary,no,216.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2351,37,blue-collar,married,secondary,no,,yes,no,unknown,13,may,135.0,3,-1,0,unknown,no
2352,45,blue-collar,married,primary,no,323.0,yes,no,unknown,13,may,276.0,2,-1,0,unknown,no
2353,31,management,married,tertiary,no,,yes,no,unknown,13,may,449.0,1,-1,0,unknown,no
2354,48,entrepreneur,married,secondary,no,,yes,no,unknown,13,may,98.0,1,-1,0,unknown,no
2355,24,admin.,single,secondary,no,845.0,yes,no,unknown,13,may,105.0,1,-1,0,unknown,no
2356,24,technician,single,secondary,no,-126.0,yes,yes,unknown,13,may,,2,-1,0,unknown,no
2357,45,services,married,secondary,no,-3.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2358,26,services,married,secondary,no,,yes,no,unknown,13,may,116.0,1,-1,0,unknown,no
2359,24,technician,single,secondary,no,,yes,no,unknown,13,may,,1,-1,0,unknown,no
2360,29,blue-collar,married,secondary,no,125.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2361,34,blue-collar,single,primary,no,,yes,no,unknown,13,may,138.0,1,-1,0,unknown,no
2362,30,technician,single,tertiary,no,,yes,no,unknown,13,may,375.0,1,-1,0,unknown,no
2363,21,student,single,secondary,no,99.0,yes,no,unknown,13,may,49.0,1,-1,0,unknown,no
2364,42,blue-collar,married,secondary,no,,yes,no,unknown,13,may,,1,-1,0,unknown,no
2365,32,unemployed,married,secondary,yes,2.0,yes,no,unknown,13,may,178.0,2,-1,0,unknown,no
2366,40,services,married,secondary,no,2172.0,yes,yes,unknown,13,may,,1,-1,0,unknown,no
2367,33,management,single,tertiary,no,168.0,yes,no,unknown,13,may,155.0,1,-1,0,unknown,no
2368,32,technician,married,primary,no,62.0,yes,yes,unknown,13,may,,1,-1,0,unknown,no
2369,25,admin.,single,secondary,no,768.0,yes,no,unknown,13,may,203.0,1,-1,0,unknown,no
2370,41,blue-collar,married,secondary,no,429.0,yes,no,unknown,13,may,244.0,1,-1,0,unknown,no
2371,37,admin.,married,secondary,no,36.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2372,29,blue-collar,married,primary,no,0.0,yes,no,unknown,13,may,,1,-1,0,unknown,no
2373,29,technician,single,secondary,no,544.0,yes,no,unknown,13,may,360.0,1,-1,0,unknown,no
